timestamp,event_type,subject,data
1756188342.1685514,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188342.1684537, 'connected': True, 'packets': 5998, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188342.4710963,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188342.4709718, 'connected': True, 'packets': 6070, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188342.6081889,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188342.6080885, 'connected': True, 'packets': 6104, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188342.778483,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188342.7783864, 'connected': True, 'packets': 6144, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188343.0849574,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188343.0847871, 'connected': True, 'packets': 6218, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188343.393459,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188343.3932567, 'connected': True, 'packets': 6292, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188343.6094494,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188343.609356, 'connected': True, 'packets': 6344, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188343.7039068,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188343.703594, 'connected': True, 'packets': 6366, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188344.0617697,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188344.061549, 'connected': True, 'packets': 6452, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188344.3687205,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188344.3684735, 'connected': True, 'packets': 6526, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188344.6100175,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188344.6097565, 'connected': True, 'packets': 6584, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188344.6741087,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188344.674015, 'connected': True, 'packets': 6600, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188344.9797645,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188344.9796522, 'connected': True, 'packets': 6672, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188345.2857952,t_key_pressed,current_mode=manual,mocap_connected=True
1756188345.2858326,mode_changed,manual_to_auto,delay=0.000101
1756188345.2858481,formation_control,enabled,T_mode_activated
1756188345.285862,leader_switching,enabled,formation_mode_active
1756188345.28589,target_set_fixed,ドローン1,"[0, 1, 0], time=0.000002"
1756188345.2859085,target_set_fixed,ドローン2,"[0, 1, 1], time=0.000001"
1756188345.2859612,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188345.2859333, 'connected': True, 'packets': 6744, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188345.2861583,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188345.2866051,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188345.5914454,t_key_pressed,current_mode=auto,mocap_connected=True
1756188345.591498,mode_changed,manual_to_auto,delay=0.000120
1756188345.5915153,formation_control,enabled,T_mode_activated
1756188345.591529,leader_switching,enabled,formation_mode_active
1756188345.5915596,target_set_fixed,ドローン1,"[0, 1, 0], time=0.000002"
1756188345.5915802,target_set_fixed,ドローン2,"[0, 1, 1], time=0.000001"
1756188345.5916297,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188345.5916033, 'connected': True, 'packets': 6818, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188345.5916848,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188345.5919657,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188345.6110544,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188345.6109471, 'connected': True, 'packets': 6822, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188345.8979235,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188345.897818, 'connected': True, 'packets': 6892, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188345.8979926,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188345.8982651,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188346.204881,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188346.2047489, 'connected': True, 'packets': 6966, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188346.2050052,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756188346.2054317,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756188346.5144932,mocap_quality,MOCAP接続診断,"{'timestamp': 1756188346.5143862, 'connected': True, 'packets': 7040, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756188346.5145593,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
