timestamp,drone_id,role,mode,x,y,z,target_x,target_y,target_z,error_x,error_y,error_z,rc_lr,rc_fb,rc_ud,rc_yaw,trust,obs_error_x,obs_error_y,obs_error_z,obs_state_x,obs_state_y,obs_state_z,cbf_enabled,cbf_margin,cbf_applied,cbf_fallback,u_nom_lr,u_nom_fb,u_filt_lr,u_filt_fb
1756189117.248183,1,follower,auto,0.054920345544815063,0.9413633942604065,1.0757780075073242,0.0,1.0,1.0,-0.054920345544815063,0.058636605739593506,-0.07577800750732422,-7.059037192619925,-4.924634545148427,5.198479639798561,0,,,,,,,,True,1.6989918389698053,False,False,-7.0,-5.0,-7.0,-5.0
1756189117.3529572,0,leader,auto,0.09841039776802063,0.9394583702087402,0.1646420955657959,0,1,0,-0.09841039776802063,0.060541629791259766,-0.1646420955657959,0,0,0,0,0.7165313105737893,-0.14712648118244695,0.253049835112507,-0.10123147347627703,0.09841039776802063,0.9394583702087402,0.1646420955657959,False,,False,False,,,,
1756189117.4532945,1,follower,auto,0.054920345544815063,0.9413633942604065,1.0757780075073242,0.0,1.0,1.0,-0.054920345544815063,0.058636605739593506,-0.07577800750732422,0,0,0,0,1.0,-0.07887572792066833,0.11702754238557345,-0.12594844395308358,0.054920345544815063,0.9413633942604065,1.0757780075073242,False,,False,False,,,,
1756189117.4537933,0,follower,auto,0.09825810045003891,0.9426188468933105,0.16223111748695374,0,1,0,-0.09825810045003891,0.05738115310668945,-0.16223111748695374,-16.00857443931308,-9.06717680560554,6.366239249197989,0,,,,,,,,True,0.7937482385062788,False,False,-16.0,-9.0,-16.0,-9.0
1756189117.554204,1,follower,auto,0.052900396287441254,0.9503557085990906,1.0655781030654907,0.0,1.0,1.0,-0.052900396287441254,0.049644291400909424,-0.06557810306549072,-6.066226909743871,-4.920440543920105,4.207374172601151,0,,,,,,,,True,1.673356804234993,False,False,-6.0,-5.0,-6.0,-5.0
1756189117.6646538,0,leader,auto,0.09825810045003891,0.9426188468933105,0.16223111748695374,0,1,0,-0.09825810045003891,0.05738115310668945,-0.16223111748695374,0,0,0,0,0.6065306597126334,-0.14839764606238748,0.25273806743631044,-0.10321693103655732,0.09825810045003891,0.9426188468933105,0.16223111748695374,False,,False,False,,,,
1756189117.7650924,1,follower,auto,0.052900396287441254,0.9503557085990906,1.0655781030654907,0.0,1.0,1.0,-0.052900396287441254,0.049644291400909424,-0.06557810306549072,0,0,0,0,1.0,-0.07965225350847024,0.11414674323150065,-0.12086143552716933,0.052900396287441254,0.9503557085990906,1.0655781030654907,False,,False,False,,,,
1756189117.7656448,0,follower,auto,0.09807973355054855,0.9466391205787659,0.15957199037075043,0,1,0,-0.09807973355054855,0.05336087942123413,-0.15957199037075043,-15.007509482868333,-9.06696688843371,6.365850379910573,0,,,,,,,,True,0.7791730910916661,False,False,-15.0,-9.0,-15.0,-9.0
1756189117.8661208,1,follower,auto,0.052763763815164566,0.9569255113601685,1.0604496002197266,0.0,1.0,1.0,-0.052763763815164566,0.04307448863983154,-0.06044960021972656,-6.0594092429241915,-4.927995319062562,4.188941692469433,0,,,,,,,,True,1.7103564498589992,False,False,-6.0,-5.0,-6.0,-5.0
1756189118.023611,0,leader,auto,0.09807973355054855,0.9466391205787659,0.15957199037075043,0,1,0,-0.09807973355054855,0.05336087942123413,-0.15957199037075043,0,0,0,0,0.513417119032592,-0.1485870336857584,0.25444215483032995,-0.10363830346092306,0.09807973355054855,0.9466391205787659,0.15957199037075043,False,,False,False,,,,
1756189118.1241908,1,follower,auto,0.052763763815164566,0.9569255113601685,1.0604496002197266,0.0,1.0,1.0,-0.052763763815164566,0.04307448863983154,-0.06044960021972656,0,0,0,0,1.0,-0.07791024205678501,0.11094165396974831,-0.11274572197207111,0.052763763815164566,0.9569255113601685,1.0604496002197266,False,,False,False,,,,
1756189118.1249201,0,follower,auto,0.09880011528730392,0.950747549533844,0.15805210173130035,0,1,0,-0.09880011528730392,0.049252450466156006,-0.15805210173130035,-15.016328138997501,-9.069467421695892,5.368493280812056,0,,,,,,,,True,0.7708090565412842,False,False,-15.0,-9.0,-15.0,-9.0
1756189118.2252948,1,follower,auto,0.054304156452417374,0.9559535384178162,1.0632184743881226,0.0,1.0,1.0,-0.054304156452417374,0.04404646158218384,-0.06321847438812256,-6.016920593993705,-4.938516492923823,4.142698601680372,0,,,,,,,,True,1.7972168773805333,False,False,-6.0,-5.0,-6.0,-5.0
1756189118.330826,0,follower,auto,0.09880011528730392,0.950747549533844,0.15805210173130035,0,1,0,-0.09880011528730392,0.049252450466156006,-0.15805210173130035,0,0,0,0,0.4345982085070782,-0.1478400299168009,0.25427129029300133,-0.10264661715642498,0.09880011528730392,0.950747549533844,0.15805210173130035,False,,False,False,,,,
1756189118.4312212,1,leader,auto,0.054304156452417374,0.9559535384178162,1.0632184743881226,0,1,0,-0.054304156452417374,0.04404646158218384,-1.0632184743881226,0,0,0,0,1.0,-0.07648659774291097,0.10280278827105738,-0.10227254333205593,0.054304156452417374,0.9559535384178162,1.0632184743881226,False,,False,False,,,,
1756189118.43199,0,follower,auto,0.09971363097429276,0.9490963220596313,0.16049732267856598,0.0,1.0,1.0,-0.09971363097429276,0.05090367794036865,0.839502677321434,20,-9.068036505416126,6.352304920406327,0,,,,,,,,True,0.12556979323124257,False,False,30.0,-9.0,20.0,-9.0
1756189118.5325046,1,follower,auto,0.05745850130915642,0.9537971019744873,1.0667318105697632,0,1,0,-0.05745850130915642,0.046202898025512695,-1.0667318105697632,-20,-4.951443683253445,2.6260267043999956,0,,,,,,,,True,2.1539441616524235,False,False,-30.0,-5.0,-20.0,-5.0
1756189118.6374831,0,follower,auto,0.09971363097429276,0.9490963220596313,0.16049732267856598,0.0,1.0,1.0,-0.09971363097429276,0.05090367794036865,0.839502677321434,0,0,0,0,0.36787944117144233,-0.1478459615932553,0.24827168458512794,-0.09789120382113586,0.09971363097429276,0.9490963220596313,0.16049732267856598,False,,False,False,,,,
