timestamp,event_type,subject,data
1753934901.9791088,system,program_start,"{'mode': 'full', 'mocap': True, 'drones': True}"
1753934901.9811397,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934901.980706, 'connected': True, 'packets': 20, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.031616,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.0314262, 'connected': True, 'packets': 32, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.082664,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.0823004, 'connected': True, 'packets': 44, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.1339433,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.1333737, 'connected': True, 'packets': 56, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.185189,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.184941, 'connected': True, 'packets': 68, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.236036,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.2358265, 'connected': True, 'packets': 80, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.2893689,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.2886322, 'connected': True, 'packets': 92, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.3403418,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.3399723, 'connected': True, 'packets': 106, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.3939931,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.3936112, 'connected': True, 'packets': 118, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.4447773,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.4446166, 'connected': True, 'packets': 118, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.4960573,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.4958177, 'connected': True, 'packets': 140, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.5467324,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.5465605, 'connected': True, 'packets': 140, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.5979106,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.5977232, 'connected': True, 'packets': 168, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.6485302,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.6484046, 'connected': True, 'packets': 180, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.7007117,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.698944, 'connected': True, 'packets': 192, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.7514098,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.7512379, 'connected': True, 'packets': 204, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.8027775,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.802515, 'connected': True, 'packets': 216, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.853547,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.8533792, 'connected': True, 'packets': 228, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.90755,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.9040122, 'connected': True, 'packets': 242, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.95856,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.9582438, 'connected': True, 'packets': 254, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934902.9818485,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934902.9817295, 'connected': True, 'packets': 260, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.0994267,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.0992937, 'connected': True, 'packets': 288, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.0995898,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.0995195, 'connected': True, 'packets': 288, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.1505663,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.150082, 'connected': True, 'packets': 290, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.201875,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.2015169, 'connected': True, 'packets': 312, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.2526965,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.2525105, 'connected': True, 'packets': 324, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.3038204,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.303562, 'connected': True, 'packets': 336, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.3546512,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.354466, 'connected': True, 'packets': 350, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.4058123,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.4055545, 'connected': True, 'packets': 362, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.4566236,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.4563575, 'connected': True, 'packets': 374, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.5077615,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.5074747, 'connected': True, 'packets': 386, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.5599122,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.5596387, 'connected': True, 'packets': 398, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.6105912,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.6104708, 'connected': True, 'packets': 410, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.6614475,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.661087, 'connected': True, 'packets': 422, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.7122853,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.7120998, 'connected': True, 'packets': 434, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.763152,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.762913, 'connected': True, 'packets': 448, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.8139036,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.813666, 'connected': True, 'packets': 460, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.8645477,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.8643754, 'connected': True, 'packets': 472, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.9156935,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.915275, 'connected': True, 'packets': 484, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.96648,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.966368, 'connected': True, 'packets': 496, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934903.9833465,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934903.983166, 'connected': True, 'packets': 500, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934904.21936,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934904.2190776, 'connected': True, 'packets': 556, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934904.219669,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934904.2195556, 'connected': True, 'packets': 556, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934904.2704577,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934904.270285, 'connected': True, 'packets': 570, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934904.3213916,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934904.3209736, 'connected': True, 'packets': 582, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934904.3723178,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934904.372148, 'connected': True, 'packets': 594, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934904.42316,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934904.42279, 'connected': True, 'packets': 606, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934904.4746275,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934904.4739678, 'connected': True, 'packets': 618, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1753934904.5258653,mocap_quality,MOCAP接続診断,"{'timestamp': 1753934904.5253031, 'connected': True, 'packets': 630, 'tracked_ids': 2, 'ids': '[1, 2]'}"
